2020-03-10 05:56:49,763 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}dateTime', <zeep.xsd.types.builtins.DateTime object at 0x7f1145f49fd0>)
2020-03-10 05:56:49,763 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}time', <zeep.xsd.types.builtins.Time object at 0x7f11456cc048>)
2020-03-10 05:56:49,763 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}date', <zeep.xsd.types.builtins.Date object at 0x7f11456cc0b8>)
2020-03-10 05:56:49,763 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}gYearMonth', <zeep.xsd.types.builtins.gYearMonth object at 0x7f11456cc128>)
2020-03-10 05:56:49,763 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}gYear', <zeep.xsd.types.builtins.gYear object at 0x7f11456cc160>)
2020-03-10 05:56:49,763 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}gMonthDay', <zeep.xsd.types.builtins.gMonthDay object at 0x7f11456cc1d0>)
2020-03-10 05:56:49,763 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}gDay', <zeep.xsd.types.builtins.gDay object at 0x7f11456cc208>)
2020-03-10 05:56:49,763 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}gMonth', <zeep.xsd.types.builtins.gMonth object at 0x7f11456cc278>)
2020-03-10 05:56:49,763 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}hexBinary', <zeep.xsd.types.builtins.HexBinary object at 0x7f11456cc2e8>)
2020-03-10 05:56:49,763 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}base64Binary', <zeep.xsd.types.builtins.Base64Binary object at 0x7f11456cc320>)
2020-03-10 05:56:49,763 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}anyURI', <zeep.xsd.types.builtins.AnyURI object at 0x7f11456cc358>)
2020-03-10 05:56:49,763 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}QName', <zeep.xsd.types.builtins.QName object at 0x7f11456cc3c8>)
2020-03-10 05:56:49,763 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}NOTATION', <zeep.xsd.types.builtins.Notation object at 0x7f11456cc438>)
2020-03-10 05:56:49,763 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}normalizedString', <zeep.xsd.types.builtins.NormalizedString object at 0x7f11456cc470>)
2020-03-10 05:56:49,763 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}token', <zeep.xsd.types.builtins.Token object at 0x7f11456cc4a8>)
2020-03-10 05:56:49,763 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}language', <zeep.xsd.types.builtins.Language object at 0x7f11456cc518>)
2020-03-10 05:56:49,763 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}NMTOKEN', <zeep.xsd.types.builtins.NmToken object at 0x7f11456cc550>)
2020-03-10 05:56:49,764 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}NMTOKENS', <zeep.xsd.types.builtins.NmTokens object at 0x7f11456cc5c0>)
2020-03-10 05:56:49,764 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}Name', <zeep.xsd.types.builtins.Name object at 0x7f11456cc5f8>)
2020-03-10 05:56:49,764 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}NCName', <zeep.xsd.types.builtins.NCName object at 0x7f11456cc668>)
2020-03-10 05:56:49,764 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}ID', <zeep.xsd.types.builtins.ID object at 0x7f11456cc6d8>)
2020-03-10 05:56:49,764 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}IDREF', <zeep.xsd.types.builtins.IDREF object at 0x7f11456cc748>)
2020-03-10 05:56:49,764 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}IDREFS', <zeep.xsd.types.builtins.IDREFS object at 0x7f11456cc7b8>)
2020-03-10 05:56:49,764 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}ENTITY', <zeep.xsd.types.builtins.Entity object at 0x7f11456cc828>)
2020-03-10 05:56:49,764 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}ENTITIES', <zeep.xsd.types.builtins.Entities object at 0x7f11456cc898>)
2020-03-10 05:56:49,764 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}integer', <zeep.xsd.types.builtins.Integer object at 0x7f11456cc8d0>)
2020-03-10 05:56:49,764 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}nonPositiveInteger', <zeep.xsd.types.builtins.NonPositiveInteger object at 0x7f11456cc940>)
2020-03-10 05:56:49,764 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}negativeInteger', <zeep.xsd.types.builtins.NegativeInteger object at 0x7f11456cc978>)
2020-03-10 05:56:49,764 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}long', <zeep.xsd.types.builtins.Long object at 0x7f11456cc9b0>)
2020-03-10 05:56:49,764 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}int', <zeep.xsd.types.builtins.Int object at 0x7f11456cca20>)
2020-03-10 05:56:49,764 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}short', <zeep.xsd.types.builtins.Short object at 0x7f11456cca90>)
2020-03-10 05:56:49,764 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}byte', <zeep.xsd.types.builtins.Byte object at 0x7f11456ccb00>)
2020-03-10 05:56:49,764 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}nonNegativeInteger', <zeep.xsd.types.builtins.NonNegativeInteger object at 0x7f11456ccb70>)
2020-03-10 05:56:49,764 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}unsignedByte', <zeep.xsd.types.builtins.UnsignedByte object at 0x7f11456ccba8>)
2020-03-10 05:56:49,765 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}unsignedInt', <zeep.xsd.types.builtins.UnsignedInt object at 0x7f11456ccbe0>)
2020-03-10 05:56:49,765 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}unsignedLong', <zeep.xsd.types.builtins.UnsignedLong object at 0x7f11456ccc18>)
2020-03-10 05:56:49,765 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}unsignedShort', <zeep.xsd.types.builtins.UnsignedShort object at 0x7f11456ccc50>)
